T+8,T+0,T-1_T-4_DIFF_MEAN,T-9_T-12_DIFF_MEAN,T-1_T-4_DIFF_DIFF_MEAN,T-1_T-4_MEAN,T-5_T-8_MEAN,T-9_T-12_MEAN,POPULATION,RAIN_2_MAX,RAIN_2_MEAN,RAIN_4_MAX,RAIN_4_MEAN,RAIN_5_MAX,RAIN_5_MEAN,RAIN_6_MAX,RAIN_6_MEAN,RAIN_7_MAX,RAIN_7_MEAN,RAIN_8_MAX,RAIN_8_MEAN,RAIN_9_MAX,RAIN_9_MEAN,RAIN_10_MAX,RAIN_10_MEAN,RAIN_11_MAX,RAIN_11_MEAN,TEMP_2_-4_-7_MIN,TEMP_2_-4_-7_MEAN,TEMP_2_-8_-12_MIN,TEMP_2_-8_-12_MEAN,TEMP_3_-4_-7_MIN,TEMP_3_-4_-7_MEAN,TEMP_3_-8_-12_MIN,TEMP_3_-8_-12_MEAN,TEMP_4_-4_-7_MIN,TEMP_4_-4_-7_MEAN,TEMP_4_-8_-12_MIN,TEMP_4_-8_-12_MEAN
-0.005767013,0.216839677,-0.038062284,0.103037293,-0.00461361,0.24971165,0.493944637,0.644752019,-0.031332103,0.122843057,0.075082169,0.128726716,0.05683737,0.164259747,0.042514204,0.139764279,0.056054611,0.127810673,0.04901383,0.137603504,0.049026339,0.137216812,0.047169525,0.133853572,0.048568572,0.137167859,0.046017449,-0.141078838,0.052385892,0.037344398,0.176348548,-0.187318379,-0.006091476,-0.141224328,0.002606265,-0.185625326,-0.006727031,-0.139621361,1.64E-04
-0.018454441,0.257208766,-0.021530181,0.028835063,0.042675893,0.227797001,0.405132641,0.700980392,-0.028483806,0.122843057,0.050534101,0.128726716,0.032109124,0.164259747,0.014467641,0.139764279,0.03053963,0.127810673,0.02849946,0.137603504,0.024350772,0.137216812,0.022453376,0.133853572,0.024704238,0.137167859,0.021480321,-0.141078838,-0.019190871,0.037344398,0.172614108,-0.016092231,0.044389453,-0.187318379,-0.015002374,-0.021031715,0.043538263,-0.185625326,-0.017685186
-0.028835063,0.197231834,0.011534025,-0.098808151,0.03633218,0.221741638,0.342848904,0.690311419,-0.02563551,0.098192276,0.01294166,0.08640705,-0.004049918,0.078551059,-0.025795111,0.087157583,-0.006592353,0.09380335,-0.012634771,0.084326267,-0.01427878,0.082652205,-0.015510817,0.085210401,-0.014002933,0.082561956,-0.017477097,-0.197095436,-0.081950208,0.037344398,0.142323651,-0.016092231,0.037969785,-0.187318379,0.03707026,-0.021031715,0.035955895,-0.185625326,0.03492597
-0.01384083,0.190311419,0.002306805,-0.128796617,-0.043252595,0.215397924,0.30911188,0.572952711,-0.022787003,0.036565325,-0.011503698,-0.013271067,-0.030024801,0.003208742,-0.048699306,-0.008763654,-0.031839211,-3.66E-04,-0.036177211,-0.013463618,-0.038726252,-0.01463996,-0.040483137,-0.013012223,-0.038558589,-0.014597985,-0.041767082,-0.197095436,-0.076763486,-0.026970954,0.121991701,0.014605338,0.062655894,-0.187318379,0.015707373,0.015435852,0.062516424,-0.185625326,0.014947281
0.043829296,0.119953864,-0.008842753,-0.07727797,-0.023644752,0.215397924,0.24971165,0.493944637,-0.019938706,4.11E-04,-0.062962202,-0.015909451,-0.071493589,0.003208742,-0.078486296,-0.008763654,-0.070538382,-3.66E-04,-0.071085601,-0.013463618,-0.075054755,-0.01463996,-0.075907637,-0.013012223,-0.074907867,-0.014597985,-0.077060685,-0.197095436,-0.016597511,-0.141078838,0.086307054,-0.045796257,0.047169525,-0.187318379,-0.033118047,-0.040225539,0.048568572,-0.185625326,-0.033305897
0.003460208,0.141868512,-0.045751634,-0.075355632,-0.005190312,0.191176471,0.227797001,0.405132641,-0.0170902,4.11E-04,-0.066146262,-0.015909451,-0.062186692,0.027792411,-0.04565383,-0.008763654,-0.055653847,-3.66E-04,-0.054686783,-0.010154458,-0.056919398,-0.008800088,-0.057042845,-0.01176294,-0.057843232,-0.006976825,-0.057459478,-0.197095436,0.014522822,-0.141078838,0.049377593,-0.084259254,0.022453376,-0.187318379,-0.001952113,-0.080021481,0.024704238,-0.185625326,-0.002294455
0.027681661,0.044982699,-0.018454441,-0.025374856,0.014417531,0.162341407,0.221741638,0.342848904,-0.014241903,4.11E-04,-0.086483155,-0.017492481,-0.085681494,0.027792411,-0.076164094,-0.013829851,-0.080811933,-3.66E-04,-0.071285816,-0.010154458,-0.080803927,-0.008800088,-0.081419383,-0.01176294,-0.080362923,-0.006976825,-0.081264613,-0.006224066,0.084543569,-0.197095436,-0.054771784,-0.084259254,-0.015510817,-0.016092231,0.062954925,-0.080021481,-0.014002933,-0.021031715,0.061601325
0.016147636,0.01384083,-0.048442907,-0.068435217,-0.013264129,0.124279124,0.215397924,0.30911188,-0.011393396,0.183237469,-0.0407765,0.145005541,-0.045056989,0.067350937,-0.05605993,0.129207638,-0.045052561,0.120969837,-0.040951753,0.114144842,-0.048901812,0.112610693,-0.04895744,0.117495974,-0.047735874,0.107851984,-0.050652121,0.082987552,0.131742739,-0.197095436,-0.066804979,-0.084259254,-0.040483137,-0.016092231,0.046906269,-0.080021481,-0.038558589,-0.021031715,0.045806796
-0.018454441,-0.005767013,-0.035371011,-0.038062284,-0.026528259,0.080161476,0.215397924,0.24971165,-0.0085451,0.183237469,0.041803615,0.171547676,0.042616485,0.201957028,0.044567015,0.181370474,0.045692029,0.178221511,0.048399213,0.180775489,0.043078264,0.181143825,0.04320208,0.178616129,0.043323821,0.180793824,0.041946658,0.082987552,0.144709543,-0.197095436,-0.041493776,-0.187494257,-0.075907637,-0.045796257,0.040965464,-0.185622652,-0.074907867,-0.040225539,0.041968032
0.095732411,-0.018454441,-0.049211842,-0.021530181,0.038638985,0.048731257,0.191176471,0.227797001,-0.005696593,0.183237469,0.097986853,0.171547676,0.093280038,0.201957028,0.073669373,0.181370474,0.091243675,0.178221511,0.092763449,0.180775489,0.085700422,0.181143825,0.086193177,0.178616129,0.087210947,0.180793824,0.083455357,0.082987552,0.127593361,-0.197095436,0.019087137,-0.187494257,-0.057042845,-0.084259254,0.020883769,-0.185622652,-0.057843232,-0.080021481,0.022850561
0.062283737,-0.028835063,-0.021145713,0.011534025,0.009227221,0.008650519,0.162341407,0.221741638,-0.002848296,0.183237469,0.161154478,0.171547676,0.154892882,0.201957028,0.125892527,0.181370474,0.150630333,0.178221511,0.151841033,0.180775489,0.1438631,0.181143825,0.144657647,0.178616129,0.145985439,0.180793824,0.141175935,0.039419087,0.116701245,-0.197095436,0.028215768,-0.187494257,-0.081419383,-0.084259254,0.015034709,-0.185622652,-0.080362923,-0.080021481,0.015568368
0.07266436,-0.01384083,-0.014225298,0.002306805,0.00461361,-0.009803922,0.124279124,0.215397924,0,0.455217749,0.229149548,0.452377183,0.231735792,0.403546161,0.209941333,0.443413015,0.229181677,0.458378056,0.236193087,0.437647075,0.224738659,0.439662955,0.226420712,0.442988479,0.227358565,0.435066236,0.222979498,0.039419087,0.108402489,-0.006224066,0.104149378,-0.187494257,-0.04895744,-0.084259254,-0.015856068,-0.185622652,-0.047735874,-0.080021481,-0.013804791
0.098039216,0.043829296,-0.002691272,-0.008842753,0.01384083,-0.016724337,0.080161476,0.215397924,0.002848507,0.455217749,0.210661463,0.452377183,0.205431112,0.403546161,0.173197532,0.443413015,0.200402003,0.458378056,0.206139173,0.437647075,0.194366553,0.439662955,0.195348827,0.442988479,0.197293265,0.435066236,0.191839827,0.039419087,0.085580913,0.082987552,0.135684647,-0.112146109,0.04320208,-0.187494257,-0.069885361,-0.111053878,0.043323821,-0.185622652,-0.067971401
0.043829296,0.003460208,0.020761246,-0.045751634,0.034025374,-0.00432526,0.048731257,0.191176471,0.005696803,0.455217749,0.226376335,0.452377183,0.218431745,0.403546161,0.195101988,0.443413015,0.215513629,0.458378056,0.207811924,0.437647075,0.207220592,0.439662955,0.207748529,0.442988479,0.207827432,0.435066236,0.204203133,-0.128630705,0.030082988,0.082987552,0.134439834,-0.112146109,0.086193177,-0.187494257,-0.062486127,-0.111053878,0.087210947,-0.185622652,-0.062278882
-0.001153403,0.027681661,0.01076509,-0.018454441,-0.02768166,0.001153403,0.008650519,0.162341407,0.00854531,0.455217749,0.26941249,0.452377183,0.268567622,0.403546161,0.264058929,0.443413015,0.27011176,0.458378056,0.264377012,0.437647075,0.264607526,0.439662955,0.265177217,0.442988479,0.264315972,0.435066236,0.262697466,-0.180497925,-0.024896266,0.039419087,0.109958506,0.112610693,0.144657647,-0.187494257,-0.068063498,0.117495974,0.145985439,-0.185622652,-0.068485361
-0.085351788,0.016147636,0.01384083,-0.048442907,-0.016724336,0.015282584,-0.009803922,0.124279124,0.011393607,0.618734593,0.310291701,0.587937312,0.302457654,0.535043647,0.2969333,0.578009938,0.303760991,0.580089003,0.294804749,0.568540062,0.297330773,0.566403416,0.296862332,0.571500825,0.296444059,0.564058801,0.294945607,-0.180497925,-0.09439834,0.039419087,0.123236514,0.121711769,0.226420712,-0.187494257,-0.042613367,0.124044092,0.227358565,-0.185622652,-0.040791144
-0.002306805,-0.018454441,-0.00922722,-0.035371011,0.014417532,0.0227797,-0.016724337,0.080161476,0.014150552,0.618734593,0.255135579,0.587937312,0.249511899,0.535043647,0.242292705,0.578009938,0.250413409,0.580089003,0.244529069,0.568540062,0.244540824,0.566403416,0.244436295,0.571500825,0.244228447,0.564058801,0.242339888,-0.180497925,-0.12966805,0.039419087,0.098755187,0.056856282,0.195348827,-0.187494257,-0.002937187,0.058354927,0.197293265,-0.185622652,-0.002465473
0.018454441,0.095732411,-0.007304883,-0.049211842,-0.029411765,0.007208766,-0.00432526,0.048731257,0.016785626,0.618734593,0.239112572,0.587937312,0.224684713,0.535043647,0.207377495,0.578009938,0.223194471,0.580089003,0.22477486,0.568540062,0.217947694,0.566403416,0.216584893,0.571500825,0.218861724,0.564058801,0.215437099,-0.180497925,-0.117219917,-0.128630705,0.042738589,0.056856282,0.207748529,-0.112146109,0.067194524,0.058354927,0.207827432,-0.111053878,0.067416169
-0.073817762,0.062283737,0.022683583,-0.021145713,0.062860439,0.030276817,0.001153403,0.008650519,0.0194207,0.618734593,0.131881676,0.587937312,0.108569468,0.535043647,0.079648214,0.578009938,0.104325674,0.580089003,0.102245318,0.568540062,0.096748877,0.566403416,0.094667599,0.571500825,0.097741903,0.564058801,0.093254015,-0.211618257,-0.125,-0.180497925,-0.012033195,0.056856282,0.265177217,-0.112146109,0.093296896,0.058354927,0.264315972,-0.111053878,0.094577576
-0.095732411,0.07266436,0.0153787,-0.014225298,5.77E-04,0.038927336,0.015282584,-0.009803922,0.022055985,0.155299918,-0.02465078,0.119149385,-0.047385363,0.092158826,-0.073894682,0.115363336,-0.051057316,0.102658991,-0.054612918,0.105377813,-0.058706697,0.101357503,-0.060769436,0.104455334,-0.058039067,0.100900039,-0.062166916,-0.340248963,-0.177904564,-0.180497925,-0.045643153,0.056856282,0.296862332,0.112610693,0.203658708,0.058354927,0.296444059,0.117495974,0.205386047
-0.050749712,0.098039216,0.030372934,-0.002691272,-0.051903115,0.053056517,0.0227797,-0.016724337,0.024691059,0.155299918,-0.032970419,0.119149385,-0.055161997,0.092158826,-0.08301206,0.115363336,-0.059151825,0.102658991,-0.063096048,0.105377813,-0.067061729,0.101357503,-0.068932104,0.104455334,-0.066312083,0.100900039,-0.070575765,-0.365145228,-0.248962656,-0.180497925,-0.091701245,-0.152847866,0.244436295,0.056856282,0.192507826,-0.150507519,0.244228447,0.058354927,0.193557838
-0.095732411,0.043829296,7.69E-04,0.020761246,0.029411765,0.082179931,0.007208766,-0.00432526,0.027326133,-0.007395234,-0.098294987,-0.035882012,-0.111808084,-0.079127936,-0.136252368,-0.043522019,-0.114990442,-0.047343938,-0.115046754,-0.053282233,-0.121516497,-0.055344727,-0.122221799,-0.051623056,-0.120203917,-0.057624923,-0.124362788,-0.365145228,-0.299273859,-0.180497925,-0.119502074,-0.152847866,0.216584893,0.056856282,0.198831683,-0.150507519,0.218861724,0.058354927,0.199019058
-0.07727797,-0.001153403,-0.00615148,0.01076509,-0.032295272,0.069204152,0.030276817,0.001153403,0.029961207,-0.007395234,-0.112469186,-0.035882012,-0.125039576,-0.079127936,-0.150917017,-0.043522019,-0.128561718,-0.047343938,-0.12752364,-0.053282233,-0.134990426,-0.055344727,-0.135488948,-0.051623056,-0.133403225,-0.057624923,-0.137797825,-0.365145228,-0.28526971,-0.211618257,-0.136099585,-0.152847866,0.094667599,0.056856282,0.236484127,-0.150507519,0.097741903,0.058354927,0.236261596
-0.042675894,-0.085351788,-0.024605921,0.01384083,-0.035178777,0.053344867,0.038927336,0.015282584,0.032596282,-0.057929334,-0.125102712,-0.05997045,-0.131061686,-0.07498966,-0.149882448,-0.060918233,-0.132910772,-0.038050702,-0.125200331,-0.060586599,-0.136816518,-0.060786268,-0.136849333,-0.056890542,-0.134720096,-0.061379304,-0.13873642,-0.365145228,-0.264522822,-0.340248963,-0.168049792,-0.152847866,-0.060769436,0.056856282,0.325422456,-0.150507519,-0.058039067,0.058354927,0.325752943
-0.070357555,-0.002306805,-0.061130335,-0.00922722,-0.014994233,0.01384083,0.053056517,0.0227797,0.035231356,-0.057929334,-0.116783073,-0.05997045,-0.122071395,-0.07498966,-0.137887215,-0.060918233,-0.123208044,-0.038050702,-0.117361574,-0.060586599,-0.127210696,-0.060786268,-0.127227977,-0.056890542,-0.125524778,-0.061379304,-0.129090679,-0.280082988,-0.220435685,-0.365145228,-0.215352697,-0.185498537,-0.068932104,-0.152847866,0.206920292,-0.183599584,-0.066312083,-0.150507519,0.207053743
-0.062283737,0.018454441,-0.0153787,-0.007304883,0.064013841,-0.011245675,0.082179931,0.007208766,0.03786643,-0.057929334,-0.119967132,-0.05997045,-0.122526516,-0.07498966,-0.131573677,-0.060918233,-0.122058395,-0.038050702,-0.110668032,-0.060586599,-0.123854174,-0.060786268,-0.124026471,-0.056890542,-0.121935809,-0.061379304,-0.125063409,-0.356846473,-0.239626556,-0.365145228,-0.255186722,-0.185498537,-0.122221799,-0.152847866,0.215820536,-0.183599584,-0.120203917,-0.150507519,0.216273825
-0.044982699,-0.073817762,0.006535948,0.022683583,0.052479816,-0.017589389,0.069204152,0.030276817,0.040501504,0.020953164,-0.072308956,0.018336763,-0.072872144,0.011824891,-0.07769554,0.019405971,-0.071402618,-0.003133648,-0.066307092,0.009473873,-0.074249367,0.01054966,-0.074061243,0.007353533,-0.073277862,0.006495685,-0.07556569,-0.356846473,-0.270228216,-0.365145228,-0.270539419,-0.189311253,-0.135488948,-0.152847866,0.146019383,-0.187278256,-0.133403225,-0.150507519,0.148193173
-0.018454441,-0.095732411,0.003844675,0.0153787,-0.087658593,-0.035755479,0.053344867,0.038927336,0.043136578,0.020953164,-0.069535744,0.018336763,-0.067536014,0.011824891,-0.072769772,0.019405971,-0.06616378,-0.003133648,-0.067739107,0.009473873,-0.070721202,0.01054966,-0.069779087,0.007353533,-0.070361197,0.006495685,-0.07232582,-0.356846473,-0.246887967,-0.365145228,-0.27966805,-0.189311253,-0.136849333,-0.152847866,0.064665134,-0.187278256,-0.134720096,-0.150507519,0.067868911
-0.074971165,-0.050749712,-0.031141869,0.030372934,-0.021337948,-0.038350634,0.01384083,0.053056517,0.045771652,0.020953164,-0.034921939,0.018336763,-0.027940478,0.018444827,-0.03014128,0.020552781,-0.025849166,0.015475813,-0.027451565,0.015843952,-0.030042822,0.018492476,-0.02840269,0.015835941,-0.029697634,0.014678477,-0.031346159,-0.356846473,-0.222510374,-0.365145228,-0.249377593,-0.189311253,-0.127227977,-0.185498537,-0.085715257,-0.187278256,-0.125524778,-0.183599584,-0.08315117
0.006920415,-0.095732411,-0.023068051,7.69E-04,0.068627451,-0.050461361,-0.011245675,0.082179931,0.048406726,0.346754314,0.081450288,0.334599757,0.083023323,0.280769315,0.063938111,0.324450285,0.081111539,0.334824541,0.075846986,0.316930855,0.073943685,0.317794356,0.075794712,0.321723136,0.074922182,0.313557737,0.071578018,-0.278008299,-0.139522822,-0.356846473,-0.247717842,-0.189311253,-0.124026471,-0.185498537,-0.077505938,-0.187278256,-0.121935809,-0.183599584,-0.075272067
-0.025374856,-0.07727797,-0.007304883,-0.00615148,-0.011534025,-0.079008074,-0.017589389,0.069204152,0.0510418,0.346754314,0.062037798,0.334599757,0.061236874,0.280769315,0.040346562,0.324450285,0.058897122,0.334824541,0.05608172,0.316930855,0.052118412,0.317794356,0.053557136,0.321723136,0.053407319,0.313557737,0.049729079,-0.163900415,-0.101659751,-0.356846473,-0.247302905,-0.147013114,-0.074061243,-0.189311253,-0.135639689,-0.14681831,-0.073277862,-0.187278256,-0.133618785
0.021914648,-0.042675894,0.00615148,-0.024605921,-0.013264129,-0.079873126,-0.035755479,0.053344867,0.053676875,0.346754314,0.031943303,0.334599757,0.028580286,0.280769315,0.011417267,0.324450285,0.027124231,0.334824541,0.024408733,0.316930855,0.020825716,0.317794356,0.02158474,0.321723136,0.021729235,0.313557737,0.018493193,-0.126556017,-0.057053942,-0.356846473,-0.248962656,-0.147013114,-0.069779087,-0.189311253,-0.120548412,-0.14681831,-0.070361197,-0.187278256,-0.118100688
0.038062284,-0.070357555,0.002691273,-0.061130335,0.039792388,-0.066608997,-0.038350634,0.01384083,0.056311949,0.346754314,0.103019721,0.334599757,0.089500554,0.280769315,0.069686201,0.324450285,0.087415899,0.334824541,0.083439611,0.316930855,0.080479654,0.317794356,0.079658488,0.321723136,0.080995287,0.313557737,0.077598838,-0.126556017,-0.015041494,-0.356846473,-0.215767635,-0.098995249,-0.02840269,-0.189311253,-0.138882089,-0.096756127,-0.029697634,-0.187278256,-0.137139739
0.076124567,-0.062283737,0.008458285,-0.0153787,-0.023068051,-0.071510958,-0.050461361,-0.011245675,0.058947023,0.289235826,0.082169269,0.261463775,0.069178408,0.251520561,0.055060191,0.261719452,0.06844424,0.256299094,0.063808249,0.254459706,0.062039617,0.250787471,0.060997397,0.252900148,0.062069881,0.251101058,0.059365076,-0.126556017,-0.025414938,-0.356846473,-0.182987552,-0.043657646,0.075794712,-0.189311253,-0.121581432,-0.045223884,0.074922182,-0.187278256,-0.119771047
0.078431373,-0.044982699,0.004998078,0.006535948,-0.013264129,-0.063148789,-0.079008074,-0.017589389,0.061582307,0.289235826,0.12243221,0.261463775,0.116933144,0.251520561,0.114946557,0.261719452,0.119075244,0.256299094,0.109611502,0.254459706,0.112950869,0.250787471,0.112703224,0.252900148,0.111839964,0.251101058,0.110762566,-0.066390041,0.042012448,-0.278008299,-0.136929461,-0.078400643,0.053557136,-0.189311253,-0.097111245,-0.078705917,0.053407319,-0.187278256,-0.09607794
0.113033449,-0.018454441,-7.69E-04,0.003844675,0.02249135,-0.055074971,-0.079873126,-0.035755479,0.064217382,0.289235826,0.14769926,0.261463775,0.146496227,0.251520561,0.153924941,0.261719452,0.150870585,0.256299094,0.144136996,0.254459706,0.146575986,0.250787471,0.146407966,0.252900148,0.145246202,0.251101058,0.145065196,-0.066390041,0.093360996,-0.163900415,-0.078423237,-0.171547231,0.02158474,-0.147013114,-0.067980523,-0.17193622,0.021729235,-0.14681831,-0.067667066
0.102652826,-0.074971165,0.017301038,-0.031141869,0.00922722,-0.049019608,-0.066608997,-0.038350634,0.066852456,0.263352506,0.096651602,0.253311171,0.10310142,0.222265276,0.118854627,0.248563648,0.109449417,0.256299094,0.101379317,0.243170707,0.105839046,0.24314999,0.106577272,0.246021513,0.104060625,0.240622691,0.104863381,-0.066390041,0.08246888,-0.126556017,-0.030290457,-0.171547231,0.079658488,-0.147013114,-0.052124775,-0.17193622,0.080995287,-0.14681831,-0.053121769
0.137254902,0.006920415,-0.004229143,-0.023068051,-0.036908881,-0.050173011,-0.071510958,-0.050461361,0.06948753,0.104354971,0.007497946,0.12220991,0.013739381,0.157004158,0.030696933,0.133072316,0.020372915,0.101018301,0.013845013,0.125817791,0.017293557,0.128422667,0.017858685,0.120374416,0.0155889,0.124689888,0.016442174,-0.033195021,0.090767635,-0.126556017,-0.025311203,-0.171547231,0.060997397,-0.098995249,0.040836719,-0.17193622,0.062069881,-0.096756127,0.04058652
0.087658593,-0.025374856,0.017301038,-0.007304883,0.027681661,-0.032871973,-0.063148789,-0.079008074,0.072122604,0.085045193,-0.048274445,0.087884544,-0.046607039,0.111239306,-0.039185189,0.096034782,-0.042234309,0.080568608,-0.040062647,0.091511945,-0.044313004,0.091464692,-0.044344368,0.088157838,-0.044507265,0.090293799,-0.045228258,-0.033195021,0.078319502,-0.126556017,0.008298755,-0.171547231,0.112703224,-0.078400643,0.044955641,-0.17193622,0.111839964,-0.078705917,0.044196562
0.059976932,0.021914648,-0.002306805,0.00615148,0.012110727,-0.027970012,-0.055074971,-0.079873126,0.074757678,0.085045193,-0.029683648,0.087884544,-0.023818005,0.111239306,-0.0138826,0.096034782,-0.01884934,0.080568608,-0.026334793,0.091511945,-0.02302488,0.091464692,-0.022065037,0.088157838,-0.024319624,0.090293799,-0.024217776,-0.033195021,0.070020747,-0.066390041,0.077593361,-0.036728263,0.146407966,-0.171547231,0.008536262,-0.038311268,0.145246202,-0.17193622,0.008338611
0.054209919,0.038062284,0.032295271,0.002691273,-0.017301038,-0.01787774,-0.049019608,-0.066608997,0.077392752,0.008216927,-0.074260477,0.040156192,-0.064119308,0.086120121,-0.060743518,0.053666799,-0.060705851,0.022542682,-0.06450843,0.048008236,-0.064765952,0.052389061,-0.062811477,0.042439293,-0.064955681,0.047889074,-0.065855226,-0.033195021,0.101141079,-0.066390041,0.081327801,-0.036728263,0.106577272,-0.171547231,0.067425286,-0.038311268,0.104060625,-0.17193622,0.067963418
0.087658593,0.076124567,0.010380623,0.008458285,0.024221454,0.010380623,-0.050173011,-0.071510958,0.080027826,0.008216927,-0.09326212,0.040156192,-0.082977152,0.086120121,-0.078803579,0.053666799,-0.07937455,0.022542682,-0.085958846,0.048008236,-0.084029633,0.052389061,-0.081982029,0.042439293,-0.084588874,0.047889074,-0.085235349,0.093360996,0.165975104,-0.066390041,0.0593361,-0.111724355,0.017858685,-0.171547231,0.112356789,-0.107865386,0.0155889,-0.17193622,0.114000532
0.058823529,0.078431373,0.033833141,0.004998078,-0.00461361,0.027681661,-0.032871973,-0.063148789,0.0826629,0.008216927,-0.074055054,0.040156192,-0.064607409,0.086120121,-0.06131713,0.053666799,-0.061214226,0.022542682,-0.067756961,0.048008236,-0.065966867,0.052389061,-0.064015718,0.042439293,-0.066490972,0.047889074,-0.067235811,0.157676349,0.20280083,-0.033195021,0.091286307,-0.120389546,-0.044344368,-0.171547231,0.074482451,-0.120010242,-0.044507265,-0.17193622,0.073730788
0.083044983,0.113033449,0.018838908,-7.69E-04,-0.006920415,0.053633218,-0.027970012,-0.055074971,0.085297974,-0.009860312,-0.078574363,-0.03297979,-0.082891404,-0.052578531,-0.102972005,-0.041633033,-0.085039184,-0.028994584,-0.080641278,-0.047817916,-0.089923405,-0.048524301,-0.089453324,-0.043732559,-0.088033935,-0.049993689,-0.092014179,0.029045643,0.163381743,-0.033195021,0.1,-0.120389546,-0.022065037,-0.171547231,0.082816927,-0.120010242,-0.024319624,-0.17193622,0.081809718
0.049596309,0.102652826,0.024990388,0.017301038,-0.001730104,0.076412918,-0.01787774,-0.049019608,0.087933049,-0.009860312,-0.081347576,-0.03297979,-0.087013878,-0.052578531,-0.104880597,-0.041633033,-0.088636772,-0.028994584,-0.082067984,-0.047817916,-0.092710158,-0.048524301,-0.09270112,-0.043732559,-0.090802837,-0.049993689,-0.094644683,0.029045643,0.142634855,-0.033195021,0.087551867,-0.120389546,-0.062811477,-0.036728263,0.135419311,-0.120010242,-0.064955681,-0.038311268,0.133828529
0.148788927,0.137254902,0.008842753,-0.004229143,-0.006343714,0.092560554,0.010380623,-0.050173011,0.090568123,-0.009860312,-0.081347576,-0.03297979,-0.087066646,-0.052578531,-0.104266713,-0.041633033,-0.088531484,-0.028994584,-0.082008471,-0.047817916,-0.092534827,-0.048524301,-0.092573183,-0.043732559,-0.090685796,-0.049993689,-0.094447714,0.029045643,0.170643153,-0.033195021,0.126141079,-0.188406563,-0.081982029,-0.111724355,0.062916946,-0.186398158,-0.084588874,-0.107865386,0.061675423
0.046136101,0.087658593,0.019607843,0.017301038,6.94E-18,0.107843137,0.027681661,-0.032871973,0.093203197,-0.009860312,-0.092748562,-0.03297979,-0.097072714,-0.08049938,-0.117802099,-0.041633033,-0.099374312,-0.028994584,-0.092773222,-0.047817916,-0.10378936,-0.049361363,-0.103373188,-0.043732559,-0.10160124,-0.051224395,-0.105784628,0.029045643,0.162344399,0.093360996,0.180912863,-0.188406563,-0.064015718,-0.120389546,-0.009790961,-0.186398158,-0.066490972,-0.120010242,-0.011530928
0.095732411,0.059976932,-0.008458285,-0.002306805,-0.019607843,0.110149943,0.053633218,-0.027970012,0.095838271,0.386606409,0.006368118,0.373093768,0.004445676,0.35166859,-0.009760106,0.370627205,0.003690747,0.36607128,0.005993244,0.363349896,-9.97E-04,0.362650595,-3.70E-04,0.363922868,3.13E-04,0.360374366,-0.002884938,0.074688797,0.211099585,0.029045643,0.168049793,-0.188406563,-0.089453324,-0.120389546,-0.024997682,-0.186398158,-0.088033935,-0.120010242,-0.027117953
0.070357555,0.054209919,-0.014225298,0.032295271,-0.031141869,0.096885813,0.076412918,-0.01787774,0.098473556,0.386606409,0.020850452,0.373093768,0.014095562,0.35166859,-0.005124954,0.370627205,0.012151699,0.36607128,0.011479607,0.363349896,0.006110495,0.362650595,0.006309651,0.363922868,0.007252888,0.360374366,0.003684508,0.20746888,0.248443984,0.029045643,0.145643154,-0.188406563,-0.09270112,-0.120389546,-0.031956243,-0.186398158,-0.090802837,-0.120010242,-0.034332977
0.070357555,0.087658593,-0.027681661,0.010380623,0.021914648,0.084775087,0.092560554,0.010380623,0.10110863,0.386606409,0.036873459,0.373093768,0.030374387,0.35166859,0.010468141,0.370627205,0.028267945,0.36607128,0.028453279,0.363349896,0.022356407,0.362650595,0.022606187,0.363922868,0.023659413,0.360374366,0.019960176,0.20746888,0.23340249,0.029045643,0.181742739,-0.187894814,-0.092573183,-0.188406563,-0.087930494,-0.185929991,-0.090685796,-0.186398158,-0.089244176
0.057670127,0.058823529,0,0.033833141,0.030565168,0.072376009,0.107843137,0.027681661,0.103743704,0.386606409,0.03564092,0.373093768,0.022591156,0.35166859,-6.54E-04,0.370627205,0.01969319,0.36607128,0.020402579,0.363349896,0.013504269,0.362650595,0.012776928,0.363922868,0.014832598,0.360374366,0.010764175,0.037344398,0.190871369,0.029045643,0.178008299,-0.187894814,-0.103373188,-0.188406563,-0.075290483,-0.185929991,-0.10160124,-0.186398158,-0.077194826
0.083044983,0.083044983,-3.84E-04,0.018838908,-0.011534026,0.065167243,0.110149943,0.053633218,0.106378778,-0.046425637,-0.089153657,-0.051211018,-0.099968339,-0.065298126,-0.123133857,-0.05193781,-0.102847516,-0.055887311,-0.101653923,-0.058167748,-0.108906225,-0.057792854,-0.109264159,-0.057700913,-0.107430707,-0.060500233,-0.111534029,-0.10373444,0.108921162,0.029045643,0.174688797,-0.187894814,-3.70E-04,-0.188406563,-0.061084847,-0.185929991,3.13E-04,-0.186398158,-0.061939289
0.106113033,0.049596309,0.009611688,0.024990388,-0.00461361,0.070934256,0.096885813,0.076412918,0.109013852,-0.092440427,-0.118015612,-0.114664134,-0.124419556,-0.12663648,-0.138468446,-0.117531024,-0.125137287,-0.111507047,-0.126413257,-0.122380996,-0.130697047,-0.122708671,-0.130721091,-0.120303894,-0.130001552,-0.124692082,-0.132940777,-0.10373444,0.058609959,0.074688797,0.213692946,-0.187894814,0.006309651,-0.188406563,-0.08846511,-0.185929991,0.007252888,-0.186398158,-0.087519547
